0.2758357,0.68234605,0.2116313,0.2087642,0.7100304,0.6838041,0.2858435,0.15307075,0.17190383,0.72489345,0.72257656,0.26902738,0.2930421,0.229767,0.7239575,0.7921117,0.7098899,0.6749839,0.73450863,0.15890378
0.3344351,0.7758181,0.27641398,0.29833412,0.76566637,0.73801386,0.26688945,0.2187705,0.41158772,0.6596268,0.80738145,0.29095346,0.29761297,0.28077918,0.753058,0.7327842,0.79664046,0.72342885,0.76239276,0.21788014
0.20636533,0.7287056,0.24947678,0.17889272,0.69724387,0.7385665,0.3315833,0.23773734,0.22193927,0.7367851,0.7572099,0.26566923,0.27109924,0.31572473,0.7735377,0.7847548,0.79900694,0.7224143,0.6919235,0.22651364
0.22733653,0.750279,0.21516046,0.24011564,0.7369075,0.74253273,0.26810265,0.2560197,0.23974724,0.7188415,0.7547667,0.20611286,0.28348753,0.2667256,0.76460266,0.78620744,0.7277781,0.8133012,0.6667316,0.3263833
0.2669233,0.74636453,0.23572186,0.34841082,0.6989665,0.68519264,0.28834677,0.2106322,0.20601559,0.7504463,0.76214325,0.28713205,0.36550614,0.20047563,0.7075025,0.7548347,0.7404803,0.7621767,0.79815525,0.22288257
0.3226346,0.6689923,0.16603455,0.3414939,0.7847779,0.8675267,0.2834092,0.2722566,0.27012274,0.7644515,0.75528336,0.28539595,0.20389864,0.1756856,0.7816625,0.76122445,0.7277517,0.7487538,0.7906097,0.25167665
0.20418385,0.6451913,0.25970528,0.31068093,0.797478,0.73999524,0.248834,0.23428519,0.2680178,0.79025257,0.64349025,0.21045782,0.26060382,0.2773852,0.77807134,0.6888932,0.7460323,0.6664911,0.8430372,0.078260064
0.25639892,0.74384373,0.14868379,0.18338034,0.70145506,0.7465708,0.2125729,0.24975233,0.2267212,0.77713805,0.7540534,0.1170062,0.28613833,0.24345723,0.65479404,0.823194,0.75995064,0.7571988,0.7402758,0.17527276
0.264481,0.6658245,0.27105343,0.2431634,0.7624929,0.8203743,0.28500372,0.28940418,0.14281833,0.751184,0.7670035,0.27340952,0.24443185,0.24232706,0.7558121,0.7487062,0.7548616,0.72721934,0.7502727,0.2535006
0.26150125,0.7980114,0.29705438,0.23843135,0.7948574,0.757201,0.28371513,0.26428294,0.31496295,0.7783595,0.75281876,0.23410895,0.24728827,0.27935216,0.7203002,0.8658213,0.7873384,0.6727137,0.7971765,0.38464653
0.2948171,0.7789121,0.23122844,0.27783573,0.7574,0.6934955,0.2848002,0.25857285,0.26587877,0.73947966,0.6923126,0.30446914,0.2319394,0.26309693,0.75596535,0.8402192,0.83095896,0.7677016,0.7169279,0.26609907
0.2650989,0.69834846,0.19867091,0.26171383,0.74582124,0.76101834,0.3198794,0.20756474,0.24640304,0.70026636,0.7163986,0.2607134,0.20256983,0.2594594,0.7831883,0.67321324,0.61230034,0.74976027,0.73813826,0.19580296
0.18244395,0.88613725,0.24872494,0.401404,0.7404212,0.69465053,0.33357784,0.22247387,0.31835347,0.8595152,0.79200125,0.28346857,0.23926276,0.22167067,0.8436991,0.78463316,0.7061181,0.81147826,0.83728474,0.30783784
0.25137106,0.7790837,0.1812217,0.32171017,0.8536628,0.73590124,0.31503457,0.4001361,0.24965754,0.75141025,0.80507636,0.18379943,0.30088577,0.33848706,0.7506141,0.7230385,0.7323198,0.76508987,0.7669352,0.28315598
0.22598772,0.7263817,0.2012521,0.3207507,0.71342945,0.7354349,0.2457076,0.26234818,0.23209257,0.6887662,0.8291985,0.23541272,0.23332068,0.2521886,0.70078313,0.69722617,0.8120496,0.75086224,0.7684849,0.27282843
0.22290134,0.7732798,0.29730582,0.30745664,0.7958425,0.71700376,0.25425828,0.2664363,0.21958332,0.6647613,0.67671365,0.22580454,0.31755626,0.23149315,0.76447445,0.7843119,0.781983,0.650636,0.7730048,0.3667109
0.32293522,0.80690897,0.22544584,0.21262483,0.7089355,0.65537655,0.3247958,0.24863909,0.27964443,0.76045215,0.82512194,0.2569748,0.2667661,0.22381052,0.7613277,0.7573812,0.75151944,0.7429237,0.73584247,0.29990667
0.16989663,0.75889695,0.31011885,0.20146435,0.76524264,0.82424086,0.22916415,0.28955966,0.35054708,0.7468412,0.7125181,0.26923895,0.1959711,0.20003045,0.69239736,0.6765929,0.6917788,0.76300615,0.8136297,0.15842828
0.240358,0.7837391,0.35156056,0.24662794,0.74947155,0.72635806,0.20982075,0.2439348,0.22239967,0.745744,0.7444844,0.22318706,0.24372382,0.23599628,0.86041075,0.7665701,0.6503567,0.7668781,0.6918098,0.21112148
0.22786146,0.7849736,0.19265059,0.22611679,0.81530094,0.6631151,0.33639467,0.21218216,0.18828763,0.732033,0.72996926,0.2226626,0.2036849,0.24512221,0.7592309,0.73284703,0.70119387,0.6317439,0.7790082,0.24217825
0.22380243,0.7473751,0.25214666,0.15854084,0.72483706,0.7622707,0.2561918,0.21796075,0.37443388,0.73255175,0.852794,0.23074001,0.17798606,0.30306116,0.686213,0.7856046,0.67854196,0.83161277,0.81739557,0.24531901
0.21032095,0.7247037,0.1323776,0.26227075,0.7417493,0.67138815,0.30734095,0.24461648,0.22523218,0.7571322,0.7305808,0.28051794,0.28979087,0.2886466,0.76725876,0.82856685,0.7143531,0.7827926,0.7168441,0.3047576
0.23143044,0.7252142,0.33823806,0.2541043,0.7148519,0.7722448,0.24410026,0.2821897,0.22441489,0.7419678,0.7897195,0.18782495,0.25168112,0.25208747,0.59452,0.7316629,0.74838144,0.71609825,0.76166844,0.19427668
0.2506645,0.7386544,0.24798827,0.1914934,0.76101565,0.7165876,0.22844544,0.21074238,0.24826972,0.7447043,0.69354,0.29207718,0.2553874,0.34371984,0.7744034,0.754481,0.7812971,0.7050152,0.71341306,0.17304821
0.31130442,0.81606436,0.10213138,0.211518,0.7506799,0.735582,0.23803936,0.21516316,0.30487734,0.6716866,0.67295533,0.31069335,0.24927989,0.23382373,0.7591872,0.7468988,0.715534,0.735416,0.8411029,0.2949583
0.27516496,0.8388758,0.27176362,0.32268447,0.77561677,0.6966611,0.30468464,0.2807457,0.26084107,0.83419865,0.6731186,0.19007748,0.23244837,0.23514713,0.702207,0.74969363,0.78166616,0.72788346,0.7774196,0.1644248
0.39219075,0.7933638,0.30875394,0.26812038,0.7688246,0.765283,0.26173437,0.20908141,0.2504698,0.7867155,0.90468884,0.26080558,0.2622907,0.294388,0.82994735,0.7476264,0.74083275,0.7293739,0.70585555,0.34933764
0.12645635,0.7824297,0.23685892,0.18608364,0.68916535,0.68441886,0.32300064,0.18076158,0.19719626,0.7317837,0.7248856,0.27720892,0.15103567,0.2850356,0.8272684,0.78128463,0.79881436,0.71802634,0.76794994,0.25856096
0.27404433,0.7797359,0.31045988,0.3187685,0.80834824,0.7403615,0.17535076,0.3240896,0.2148632,0.84214526,0.7364326,0.25500196,0.22347623,0.25888535,0.69405556,0.68498677,0.8313211,0.7208603,0.7836918,0.15944812
0.3191266,0.7077128,0.20269679,0.36727145,0.7489188,0.8050148,0.2810709,0.28647456,0.2190221,0.7225986,0.7273903,0.19308388,0.2514219,0.23789325,0.79319656,0.7971323,0.7422751,0.7115417,0.7738228,0.2825265
0.27380887,0.6585306,0.20312577,0.15045246,0.7369161,0.7069394,0.30101925,0.2855395,0.26222757,0.7181294,0.75318974,0.2709173,0.18018305,0.13895164,0.7510852,0.78464115,0.85865855,0.78442955,0.73871654,0.36627018
0.20663793,0.7953112,0.20125407,0.2231067,0.738752,0.7403701,0.22673531,0.24284273,0.27165258,0.71962404,0.7476032,0.18388921,0.28694803,0.29722086,0.7535839,0.75010866,0.8014378,0.71491575,0.72028124,0.301233
0.34074175,0.76671284,0.21728313,0.24672508,0.82733876,0.7239621,0.18670565,0.3542194,0.2872214,0.7237236,0.7017057,0.26263607,0.20487389,0.2789424,0.7641149,0.74372184,0.71129024,0.7522575,0.7548708,0.26413792
0.22178988,0.7302761,0.28029403,0.33324248,0.7670269,0.7180978,0.22828615,0.260872,0.18872353,0.7939754,0.7805431,0.33205593,0.22229058,0.379158,0.74022794,0.78245354,0.6531755,0.7962265,0.7016428,0.27673438
0.2849924,0.6895197,0.26568505,0.1890043,0.72430325,0.82144064,0.3061176,0.3675142,0.28587353,0.658285,0.70020926,0.23115304,0.25289673,0.26664373,0.71856445,0.75573194,0.8147438,0.8333445,0.7345986,0.23949519
0.32447672,0.8209653,0.2990989,0.22068197,0.7889762,0.7700802,0.29284877,0.2698108,0.14544418,0.7906585,0.7657524,0.14065397,0.17309658,0.22667722,0.72175014,0.76552796,0.7973376,0.7571889,0.6711179,0.1591197
0.24484143,0.8413097,0.23554844,0.35674948,0.7767591,0.72822994,0.23194999,0.22358155,0.24967289,0.77015,0.7333393,0.28682983,0.2406559,0.165025,0.7909662,0.7094973,0.8336559,0.764059,0.79622585,0.49030757
0.35742596,0.8284302,0.24078918,0.1815768,0.69704616,0.73572594,0.27385587,0.24854897,0.230193,0.69887966,0.8030045,0.246963,0.24399365,0.2779436,0.79565537,0.74521685,0.8045935,0.7470857,0.7531579,0.29916218
0.32441616,0.7439044,0.25373033,0.26300034,0.7549483,0.7355504,0.2760012,0.18733306,0.2838395,0.72883654,0.76915205,0.23194908,0.21798345,0.294474,0.7742267,0.7142742,0.719419,0.8267014,0.74059176,0.20806721
0.23449175,0.70408887,0.2652465,0.21719258,0.7393609,0.8675239,0.25477877,0.32076037,0.24799934,0.73807716,0.75103426,0.23280013,0.21462989,0.20697652,0.75664675,0.75162023,0.7087115,0.7553824,0.7320418,0.26371244
0.2541222,0.6433998,0.22668901,0.27316594,0.7129337,0.62960434,0.1913859,0.2894824,0.25777844,0.77451336,0.81582785,0.19719921,0.2337328,0.2921392,0.72867554,0.71766394,0.7381043,0.784226,0.714148,0.20317054
0.24503046,0.77500117,0.30205914,0.1620357,0.7605842,0.6831556,0.2777302,0.24138993,0.3161714,0.77028656,0.81222486,0.2032884,0.24520949,0.22597906,0.755011,0.74437,0.7118326,0.7440741,0.71529895,0.22999685
0.16941926,0.7966263,0.20349823,0.24025773,0.84124017,0.7018784,0.27479792,0.078933,0.25391677,0.8048759,0.79583126,0.33752477,0.17408916,0.2886377,0.71998674,0.79106116,0.6719358,0.7749047,0.8480171,0.26412433
0.2971153,0.8022694,0.23303111,0.21407616,0.8226913,0.80842626,0.26624057,0.21851248,0.27679133,0.78359747,0.738554,0.2578241,0.20251755,0.17871422,0.7048413,0.71834075,0.73939854,0.6683453,0.67823523,0.23473388
0.37371826,0.7167623,0.27632487,0.28428924,0.82591707,0.8127842,0.2977039,0.22429568,0.3060956,0.65891564,0.8122667,0.23388302,0.25614145,0.14815497,0.7442435,0.77866733,0.7534621,0.7941089,0.7853049,0.1708456
0.2596192,0.7100159,0.24207872,0.23728321,0.7888186,0.71930337,0.25227737,0.37737638,0.25738484,0.75171286,0.74485487,0.3242449,0.28302237,0.25019497,0.75108737,0.80420613,0.7718496,0.7950419,0.6749539,0.3127816
0.24316311,0.8018469,0.2602825,0.26544783,0.62877554,0.80159545,0.21180613,0.28647885,0.19881488,0.7401998,0.7953858,0.19986223,0.2513819,0.27787888,0.7924038,0.8261407,0.7337392,0.66155756,0.83053935,0.26300842
0.27675596,0.7605009,0.3139403,0.19129413,0.7237862,0.7830963,0.25483045,0.22362551,0.09414096,0.7384177,0.7462352,0.16825646,0.28164664,0.33845273,0.7831331,0.73592246,0.7350056,0.76671267,0.728303,0.31820428
0.3114543,0.7904662,0.31109363,0.30068824,0.62729985,0.79054403,0.24269499,0.1892165,0.2511366,0.77075624,0.7982948,0.24628907,0.27190495,0.280259,0.7545482,0.7864251,0.7111713,0.7962393,0.70961326,0.22104257
0.2652721,0.76039815,0.35371864,0.29912022,0.7456089,0.7449699,0.2337106,0.24614654,0.17943218,0.80513436,0.79204464,0.21910684,0.23744352,0.307235,0.723615,0.77395606,0.66631365,0.7320019,0.78971833,0.2568291
0.27108416,0.7747467,0.21827689,0.3490338,0.6732125,0.79026157,0.21191308,0.1756232,0.20390499,0.7336514,0.7627979,0.22626807,0.3220756,0.26573452,0.73274326,0.6485106,0.838799,0.8105197,0.76286674,0.24043895
0.261742,0.81284183,0.35991183,0.23502977,0.7133693,0.7027611,0.2768587,0.2198654,0.22398275,0.7670913,0.82861036,0.23838459,0.2935191,0.2534437,0.76334655,0.7605047,0.74751526,0.7769534,0.79435563,0.12076886
0.2306243,0.75210476,0.21890453,0.29911706,0.8006878,0.7184933,0.23760812,0.2658769,0.18260163,0.75419694,0.86250055,0.29600224,0.34449753,0.2599331,0.750883,0.79626673,0.70243573,0.719693,0.77464765,0.33537155
0.2551115,0.7320713,0.22246136,0.25806966,0.81997013,0.84504324,0.29012987,0.22020459,0.22138152,0.6864823,0.74841636,0.2202312,0.27120963,0.2885804,0.8497913,0.8269787,0.7666418,0.80467993,0.6785035,0.23468871
0.2588885,0.7593905,0.21529485,0.11166775,0.7286647,0.73336214,0.2998556,0.30310157,0.27343103,0.8288803,0.720848,0.24298656,0.23312664,0.25013605,0.75262266,0.78477556,0.78898346,0.7721814,0.71203446,0.22169788
0.21380314,0.78463626,0.22578819,0.19796814,0.73887604,0.7612716,0.22491969,0.30986077,0.2676426,0.715799,0.8586722,0.24625368,0.23103376,0.25658697,0.7488203,0.80350846,0.746041,0.7574886,0.7113933,0.31668478
0.23519415,0.7993679,0.25535586,0.24218373,0.7587755,0.69313794,0.2937207,0.26710576,0.24764395,0.8042668,0.7906879,0.30754206,0.29061788,0.25567868,0.843454,0.7253209,0.7710586,0.6936438,0.78380513,0.28928226
0.29734907,0.74003214,0.11737071,0.24937712,0.74578434,0.7044703,0.32372665,0.30353248,0.30999386,0.83269686,0.7662197,0.20552243,0.31675977,0.20989381,0.6940274,0.8282387,0.7298171,0.6787426,0.7668597,0.23903532
0.25566956,0.732137,0.27695522,0.23739904,0.716678,0.78287953,0.27947393,0.29461005,0.20406693,0.75062674,0.86826414,0.2482187,0.2657643,0.204369,0.7611,0.7333187,0.6942771,0.7949059,0.6561986,0.23752967
0.3039064,0.68285686,0.31636247,0.31926033,0.75213635,0.66809016,0.2615019,0.32482085,0.28132957,0.750952,0.7666789,0.27396065,0.29547763,0.2220377,0.7817084,0.7019193,0.80710816,0.7728844,0.8358115,0.21445031
0.24787697,0.75196,0.2570683,0.20499237,0.7072517,0.76992327,0.23770556,0.225846,0.35098594,0.75393564,0.7679468,0.33027995,0.25937757,0.29349643,0.7178422,0.7446583,0.7151861,0.77153194,0.72219175,0.29470912
0.28768536,0.7719282,0.32311296,0.22509615,0.73599184,0.7853441,0.19845329,0.24121225,0.23979652,0.7566518,0.8226549,0.32002038,0.25134203,0.2281391,0.7935616,0.76468176,0.78104,0.75778174,0.7898391,0.20993221
0.28282723,0.72416335,0.30982107,0.25900936,0.86387575,0.7738868,0.26513326,0.32882607,0.2207564,0.7328387,0.6094453,0.24425879,0.31039977,0.2754351,0.6747282,0.7074505,0.60888857,0.73710465,0.7904426,0.27292034
0.24446668,0.7437198,0.22283989,0.28507316,0.7381236,0.6577081,0.22872984,0.25074035,0.2703231,0.7574468,0.7231728,0.35367045,0.27427992,0.20097399,0.7858525,0.8066945,0.828397,0.72208744,0.6910793,0.31531382
0.2750493,0.7477941,0.2545234,0.2608966,0.66344327,0.7494369,0.25589317,0.2845399,0.22549088,0.7920376,0.8514939,0.20364583,0.21151741,0.11798774,0.73946345,0.74974614,0.6826158,0.620418,0.7763834,0.35533625
0.2842583,0.7240912,0.2491221,0.23343891,0.76172465,0.83591145,0.2894408,0.32371336,0.24835536,0.74580556,0.7373807,0.32799506,0.13935558,0.15258825,0.6870503,0.70117325,0.74091095,0.7461167,0.762997,0.24031629
0.22125587,0.70063066,0.15979101,0.24534293,0.6687814,0.7222858,0.23782443,0.17424442,0.18767375,0.67636317,0.8118173,0.23586673,0.23821416,0.2735003,0.72863466,0.65758026,0.77742684,0.81621194,0.7666818,0.2692775
0.26942122,0.74039125,0.21761318,0.23721927,0.81891054,0.75297815,0.21177019,0.3526523,0.29107016,0.6998163,0.7939282,0.23235077,0.20529947,0.23978016,0.82740647,0.72285354,0.8229364,0.81608737,0.80387807,0.24747457
0.26314193,0.7544943,0.28846705,0.27799731,0.7112337,0.6954789,0.26626644,0.32708183,0.13723943,0.79619205,0.76489556,0.2648913,0.16563433,0.20146245,0.7363788,0.6333658,0.6832262,0.8063729,0.7321199,0.20537883
0.29188555,0.71966416,0.24044909,0.3024639,0.72691077,0.7053393,0.2697014,0.23752084,0.20745428,0.68550867,0.83654755,0.1298722,0.14978963,0.1801072,0.74823177,0.7626658,0.801756,0.76582634,0.73462665,0.21026883
0.2315071,0.88805234,0.29005614,0.21669666,0.75489867,0.78711677,0.27197835,0.23919843,0.2382148,0.80136526,0.7431638,0.2611442,0.24139029,0.25912154,0.7406445,0.70231354,0.7011789,0.77360594,0.7737013,0.23737715
0.2311665,0.7534491,0.32610232,0.2224666,0.74540454,0.8443769,0.15568054,0.2612399,0.26821756,0.8174985,0.86092937,0.2665721,0.27102375,0.24284723,0.70546246,0.7382764,0.7669592,0.78263706,0.6972471,0.30700323
0.17523333,0.76479137,0.24076025,0.21694228,0.7943798,0.7384676,0.24949338,0.20794745,0.15096904,0.8086075,0.6450986,0.12458427,0.19311906,0.23340043,0.7126362,0.8340784,0.8121681,0.7017454,0.7292597,0.2759057
0.20993711,0.73631716,0.2695577,0.24359861,0.78462714,0.77475333,0.27134186,0.18176307,0.23027718,0.7593829,0.6309528,0.28761026,0.31134805,0.20603041,0.75551695,0.73707014,0.7976992,0.7492452,0.63626456,0.19256535
0.25736222,0.6925202,0.26351833,0.24148571,0.6748511,0.73465353,0.2773393,0.16981632,0.2627632,0.8348127,0.77785116,0.28663462,0.2241954,0.3696192,0.70643026,0.7592606,0.73432994,0.7880034,0.73932123,0.19933607
0.20933995,0.791258,0.15373722,0.2198092,0.74503744,0.78518456,0.24824646,0.29557177,0.26414558,0.72819716,0.676381,0.1867818,0.1899003,0.29096213,0.7543518,0.68297327,0.81581354,0.76633537,0.67683357,0.19240703
0.2955719,0.7067247,0.16545945,0.25341338,0.81250674,0.6684788,0.19045869,0.15308854,0.24171287,0.6588633,0.7994319,0.30814797,0.19695085,0.2664133,0.6886568,0.8427383,0.7639013,0.7303251,0.71157813,0.23050751
0.27136502,0.7618872,0.1826235,0.27495414,0.6936165,0.68352276,0.19759193,0.30946398,0.18543246,0.77428854,0.8295908,0.22345674,0.2950477,0.32449088,0.7141829,0.7959893,0.72850984,0.70624226,0.77774596,0.32228124
0.19244665,0.76613873,0.26528382,0.2337133,0.8034444,0.7894466,0.1848003,0.2595473,0.21190992,0.75266886,0.8020268,0.26580223,0.32513833,0.30887303,0.7254853,0.8185377,0.7851956,0.78208464,0.788343,0.3194303
0.32458,0.74313605,0.31815898,0.26242357,0.75181,0.7382562,0.26834723,0.29998383,0.23523971,0.7284483,0.7506905,0.29144257,0.21784227,0.24084441,0.65938145,0.7808723,0.7489812,0.72018254,0.6481804,0.1549949
0.22569108,0.75621736,0.2553621,0.19933636,0.6889789,0.75855964,0.1477093,0.27549493,0.23245288,0.70894647,0.73016053,0.23799826,0.30197093,0.22177392,0.78459674,0.7002237,0.7206659,0.72385544,0.78481835,0.18811245
0.23145369,0.68803287,0.28798795,0.21782441,0.7859529,0.7269971,0.24004002,0.28118208,0.3575378,0.8115197,0.70481646,0.2809726,0.25772446,0.23513037,0.74420077,0.74925154,0.70617616,0.7433634,0.7693423,0.29442918
0.24948773,0.7036941,0.29151428,0.16531166,0.77893823,0.78495294,0.27717382,0.18701553,0.30317876,0.7251786,0.7788864,0.24222086,0.29453555,0.20230728,0.6824983,0.7853771,0.69965667,0.7432656,0.7716697,0.26503885
0.19939145,0.73155856,0.21753968,0.32953036,0.67592645,0.68880033,0.22993463,0.25417623,0.2737902,0.6672437,0.67206347,0.26438746,0.334541,0.19091225,0.79717284,0.7837889,0.73952806,0.7713231,0.8305638,0.28920513
0.21895964,0.77192485,0.2369211,0.43197754,0.70011294,0.8007125,0.26676053,0.29722103,0.26772374,0.76528794,0.6495541,0.26667172,0.2940635,0.22329305,0.86562026,0.65154546,0.78905165,0.71379876,0.7995788,0.29651648
0.32412776,0.78928596,0.17062104,0.29361433,0.65586644,0.72361773,0.2336173,0.27595,0.22588737,0.7611665,0.81727535,0.28546736,0.3059126,0.268199,0.76698494,0.7500613,0.8119292,0.7490476,0.81679267,0.31225663
0.24759182,0.6706974,0.18353346,0.28912118,0.8371078,0.82308906,0.3507466,0.22790888,0.23863465,0.80095536,0.66300887,0.19783464,0.33895823,0.21094999,0.80654186,0.7556128,0.77645826,0.74944466,0.7375366,0.24229923
0.3169614,0.68361056,0.21896783,0.26753044,0.7164741,0.6857813,0.34743795,0.26728064,0.28529194,0.6925878,0.7326591,0.19752705,0.2879037,0.31520915,0.7657078,0.77315235,0.7375465,0.6461122,0.7766851,0.23391809
0.261306,0.8093889,0.20300782,0.24127114,0.6615824,0.73508936,0.108471364,0.2510784,0.242643,0.683557,0.7430759,0.3238754,0.18913248,0.2790045,0.7644681,0.7608738,0.7651407,0.7886989,0.7934988,0.2596947
0.2150829,0.6783004,0.32169935,0.13661692,0.78163487,0.74999267,0.21329123,0.2349665,0.2316253,0.7504321,0.68103254,0.27064317,0.18310344,0.24811138,0.8083756,0.705824,0.7342256,0.68599826,0.8121721,0.3076401
0.1977399,0.8850216,0.14582464,0.3224343,0.72581524,0.81667197,0.3151769,0.31043053,0.15564257,0.7817048,0.70738494,0.112639904,0.20459035,0.28355682,0.81758356,0.7730637,0.7385831,0.7616868,0.8029552,0.30951378
0.21114594,0.63393426,0.21166448,0.3706595,0.73811084,0.7134836,0.28974712,0.25195017,0.26341805,0.72030145,0.7204357,0.25629273,0.20020634,0.29291746,0.7377972,0.71230346,0.81587464,0.7357881,0.7200571,0.15596016
0.22536534,0.6932739,0.27755773,0.25101852,0.71997535,0.80301476,0.18693967,0.22949769,0.30278602,0.7005177,0.6922246,0.15887742,0.33033517,0.21952142,0.689001,0.7292131,0.6334485,0.7770655,0.7928936,0.17571104
0.19940601,0.63193125,0.2575455,0.26280692,0.82114094,0.70875275,0.27627423,0.28264976,0.25150862,0.667294,0.76519877,0.29997382,0.26400703,0.19294922,0.79235053,0.7579004,0.7465252,0.73209697,0.807916,0.22285865
0.18241939,0.76523554,0.24493663,0.31009942,0.7880309,0.7634187,0.21998309,0.2551874,0.33468503,0.7939573,0.7984466,0.17954078,0.20840536,0.26409194,0.7932268,0.74653643,0.6711381,0.69930553,0.7302204,0.30267292
0.3121253,0.67285335,0.27698922,0.20390227,0.6996987,0.7804379,0.21034864,0.30456796,0.20708661,0.72831726,0.8272714,0.27011743,0.18908244,0.35116622,0.8010167,0.72068745,0.7464079,0.7291693,0.7778901,0.23177727
0.33082047,0.80278593,0.34160566,0.23280928,0.8268206,0.685356,0.22133838,0.2726124,0.23711416,0.69996375,0.68810266,0.2034544,0.22376989,0.28327554,0.71228623,0.78189045,0.69940555,0.83154047,0.7334054,0.24343291
0.21005556,0.7367166,0.3165195,0.32736042,0.7282942,0.7300444,0.26517394,0.2808987,0.19968985,0.7785125,0.73588854,0.1808205,0.20534359,0.23179314,0.79453135,0.6748372,0.7994218,0.8301811,0.6431857,0.3486813
0.27792716,0.73672974,0.2186009,0.26785412,0.76769155,0.70509374,0.30679116,0.30563477,0.19934069,0.7992457,0.80707324,0.23238356,0.26797134,0.2293953,0.75217247,0.69196784,0.81639206,0.7990739,0.7371698,0.19805579
0.3023955,0.77815443,0.238914,0.30170023,0.7420626,0.8444739,0.23712036,0.25442132,0.19870485,0.7573482,0.7854413,0.26604703,0.2708161,0.21879856,0.70528185,0.60406077,0.6782036,0.8043337,0.7769214,0.32381105
0.25827774,0.69267005,0.23342021,0.25805524,0.7211147,0.6969959,0.23289739,0.2771959,0.17060062,0.7817817,0.82064545,0.3166393,0.22378366,0.23037916,0.7481174,0.7927984,0.73306495,0.81875616,0.69128495,0.22504771
0.3020546,0.7787865,0.21614826,0.2049411,0.6877063,0.7689137,0.17965218,0.20000288,0.2513751,0.7789064,0.67803025,0.24189015,0.31603935,0.26108995,0.7235414,0.8281696,0.74436784,0.6783423,0.7958256,0.21310109
